Date,Watershed,Flow (L/s),Flow (CFS),Flow (cm/day)
1995-04-07,S6,0.11,0.00388,0.01068
1995-04-08,S6,0.09,0.00318,0.00874
1995-04-09,S6,0.1,0.00353,0.00971
1995-04-10,S6,0.1,0.00353,0.00971
1995-04-11,S6,0.13,0.00459,0.01262
1995-04-12,S6,0.1,0.00353,0.00971
1995-04-13,S6,0.32,0.0113,0.03107
1995-04-14,S6,1.14,0.04026,0.11067
1995-04-15,S6,1.6,0.0565,0.15533
1995-04-16,S6,1.33,0.04697,0.12911
1995-04-17,S6,1.27,0.04485,0.12329
1995-04-18,S6,1.27,0.04485,0.12329
1995-04-19,S6,0.99,0.03496,0.09611
1995-04-20,S6,0.82,0.02896,0.0796
1995-04-21,S6,0.8,0.02825,0.07766
1995-04-22,S6,0.63,0.02225,0.06116
1995-04-23,S6,0.62,0.0219,0.06019
1995-04-24,S6,0.58,0.02048,0.05631
1995-04-25,S6,0.59,0.02084,0.05728
1995-04-26,S6,0.48,0.01695,0.0466
1995-04-27,S6,0.46,0.01624,0.04466
1995-04-28,S6,0.45,0.01589,0.04369
1995-04-29,S6,0.43,0.01519,0.04174
1995-04-30,S6,0.41,0.01448,0.0398
1995-05-01,S6,0.41,0.01448,0.0398
1995-05-02,S6,0.43,0.01519,0.04174
1995-05-03,S6,0.37,0.01307,0.03592
1995-05-04,S6,0.39,0.01377,0.03786
1995-05-05,S6,0.4,0.01413,0.03883
1995-05-06,S6,0.38,0.01342,0.03689
1995-05-07,S6,0.45,0.01589,0.04369
1995-05-08,S6,0.53,0.01872,0.05145
1995-05-09,S6,1.64,0.05792,0.15921
1995-05-10,S6,1.68,0.05933,0.16309
1995-05-11,S6,1.2,0.04238,0.11649
1995-05-12,S6,1,0.03532,0.09708
1995-05-13,S6,0.97,0.03426,0.09417
1995-05-14,S6,1.13,0.03991,0.1097
1995-05-15,S6,0.94,0.0332,0.09125
1995-05-16,S6,1.02,0.03602,0.09902
1995-05-17,S6,0.81,0.02861,0.07863
1995-05-18,S6,0.68,0.02401,0.06601
1995-05-19,S6,0.59,0.02084,0.05728
1995-05-20,S6,0.57,0.02013,0.05533
1995-05-21,S6,0.5,0.01766,0.04854
1995-05-22,S6,0.45,0.01589,0.04369
1995-05-23,S6,0.43,0.01519,0.04174
1995-05-24,S6,0.3,0.01059,0.02912
1995-05-25,S6,0.37,0.01307,0.03592
1995-05-26,S6,0.31,0.01095,0.03009
1995-05-27,S6,0.28,0.00989,0.02718
1995-05-28,S6,0.29,0.01024,0.02815
1995-05-29,S6,0.33,0.01165,0.03204
1995-05-30,S6,0.31,0.01095,0.03009
1995-05-31,S6,0.24,0.00848,0.0233
1995-06-01,S6,0.19,0.00671,0.01844
1995-06-02,S6,0.16,0.00565,0.01553
1995-06-03,S6,0.13,0.00459,0.01262
1995-06-04,S6,0.11,0.00388,0.01068
1995-06-05,S6,0.1,0.00353,0.00971
1995-06-06,S6,0.14,0.00494,0.01359
1995-06-07,S6,0.17,0.006,0.0165
1995-06-08,S6,0.15,0.0053,0.01456
1995-06-09,S6,0.12,0.00424,0.01165
1995-06-10,S6,0.1,0.00353,0.00971
1995-06-11,S6,0.08,0.00283,0.00777
1995-06-12,S6,0.07,0.00247,0.0068
1995-06-13,S6,0.08,0.00283,0.00777
1995-06-14,S6,0.06,0.00212,0.00582
1995-06-15,S6,0.05,0.00177,0.00485
1995-06-16,S6,0.05,0.00177,0.00485
1995-06-17,S6,0.04,0.00141,0.00388
1995-06-18,S6,0.03,0.00106,0.00291
1995-06-19,S6,0.02,0.00071,0.00194
1995-06-20,S6,0.02,0.00071,0.00194
1995-06-21,S6,0.008,0.00028,0.00078
1995-06-22,S6,0.01,0.00035,0.00097
1995-06-23,S6,0.008,0.00028,0.00078
1995-06-24,S6,0.006,0.00021,0.00058
1995-06-25,S6,0.003,0.00011,0.00029
1995-06-26,S6,0.003,0.00011,0.00029
1995-06-27,S6,0.01,0.00035,0.00097
1995-06-28,S6,0.03,0.00106,0.00291
1995-06-29,S6,0.05,0.00177,0.00485
1995-06-30,S6,0.06,0.00212,0.00582
1995-07-01,S6,0.05,0.00177,0.00485
1995-07-02,S6,0.06,0.00212,0.00582
1995-07-03,S6,0.07,0.00247,0.0068
1995-07-04,S6,0.2,0.00706,0.01942
1995-07-05,S6,0.51,0.01801,0.04951
1995-07-06,S6,1.02,0.03602,0.09902
1995-07-07,S6,0.58,0.02048,0.05631
1995-07-08,S6,0.53,0.01872,0.05145
1995-07-09,S6,0.41,0.01448,0.0398
1995-07-10,S6,1.13,0.03991,0.1097
1995-07-11,S6,0.64,0.0226,0.06213
1995-07-12,S6,0.64,0.0226,0.06213
1995-07-13,S6,1.24,0.04379,0.12038
1995-07-14,S6,1.23,0.04344,0.11941
1995-07-15,S6,0.98,0.03461,0.09514
1995-07-16,S6,0.68,0.02401,0.06601
1995-07-17,S6,1.03,0.03637,0.09999
1995-07-18,S6,0.81,0.02861,0.07863
1995-07-19,S6,0.7,0.02472,0.06796
1995-07-20,S6,0.54,0.01907,0.05242
1995-07-21,S6,1.33,0.04697,0.12911
1995-07-22,S6,2.91,0.10277,0.2825
1995-07-23,S6,1.57,0.05544,0.15241
1995-07-24,S6,1.04,0.03673,0.10096
1995-07-25,S6,0.76,0.02684,0.07378
1995-07-26,S6,0.58,0.02048,0.05631
1995-07-27,S6,0.51,0.01801,0.04951
1995-07-28,S6,0.38,0.01342,0.03689
1995-07-29,S6,0.3,0.01059,0.02912
1995-07-30,S6,0.21,0.00742,0.02039
1995-07-31,S6,0.19,0.00671,0.01844
1995-08-01,S6,0.18,0.00636,0.01747
1995-08-02,S6,0.13,0.00459,0.01262
1995-08-03,S6,0.14,0.00494,0.01359
1995-08-04,S6,0.14,0.00494,0.01359
1995-08-05,S6,0.12,0.00424,0.01165
1995-08-06,S6,0.13,0.00459,0.01262
1995-08-07,S6,0.14,0.00494,0.01359
1995-08-08,S6,0.12,0.00424,0.01165
1995-08-09,S6,0.11,0.00388,0.01068
1995-08-10,S6,0.08,0.00283,0.00777
1995-08-11,S6,0.08,0.00283,0.00777
1995-08-12,S6,0.07,0.00247,0.0068
1995-08-13,S6,0.07,0.00247,0.0068
1995-08-14,S6,0.07,0.00247,0.0068
1995-08-15,S6,0.07,0.00247,0.0068
1995-08-16,S6,0.05,0.00177,0.00485
1995-08-17,S6,0.03,0.00106,0.00291
1995-08-18,S6,0.09,0.00318,0.00874
1995-08-19,S6,0.21,0.00742,0.02039
1995-08-20,S6,0.12,0.00424,0.01165
1995-08-21,S6,0.09,0.00318,0.00874
1995-08-22,S6,0.08,0.00283,0.00777
1995-08-23,S6,0.05,0.00177,0.00485
1995-08-24,S6,0.29,0.01024,0.02815
1995-08-25,S6,0.5,0.01766,0.04854
1995-08-26,S6,0.3,0.01059,0.02912
1995-08-27,S6,0.21,0.00742,0.02039
1995-08-28,S6,0.28,0.00989,0.02718
1995-08-29,S6,0.18,0.00636,0.01747
1995-08-30,S6,0.12,0.00424,0.01165
1995-08-31,S6,0.08,0.00283,0.00777
1995-09-01,S6,0.08,0.00283,0.00777
1995-09-02,S6,0.07,0.00247,0.0068
1995-09-03,S6,0.06,0.00212,0.00582
1995-09-04,S6,0.05,0.00177,0.00485
1995-09-05,S6,0.38,0.01342,0.03689
1995-09-06,S6,0.6,0.02119,0.05825
1995-09-07,S6,0.47,0.0166,0.04563
1995-09-08,S6,0.35,0.01236,0.03398
1995-09-09,S6,0.24,0.00848,0.0233
1995-09-10,S6,0.19,0.00671,0.01844
1995-09-11,S6,0.15,0.0053,0.01456
1995-09-12,S6,0.15,0.0053,0.01456
1995-09-13,S6,0.1,0.00353,0.00971
1995-09-14,S6,0.1,0.00353,0.00971
1995-09-15,S6,0.29,0.01024,0.02815
1995-09-16,S6,0.39,0.01377,0.03786
1995-09-17,S6,0.29,0.01024,0.02815
1995-09-18,S6,0.19,0.00671,0.01844
1995-09-19,S6,0.21,0.00742,0.02039
1995-09-20,S6,0.16,0.00565,0.01553
1995-09-21,S6,0.13,0.00459,0.01262
1995-09-22,S6,0.12,0.00424,0.01165
1995-09-23,S6,0.11,0.00388,0.01068
1995-09-24,S6,0.1,0.00353,0.00971
1995-09-25,S6,0.11,0.00388,0.01068
1995-09-26,S6,0.12,0.00424,0.01165
1995-09-27,S6,0.09,0.00318,0.00874
1995-09-28,S6,0.08,0.00283,0.00777
1995-09-29,S6,0.12,0.00424,0.01165
1995-09-30,S6,3.6,0.12713,0.34948
1995-10-01,S6,12.73,0.44956,1.23581
1995-10-02,S6,7.97,0.28146,0.77372
1995-10-03,S6,6.95,0.24544,0.6747
1995-10-04,S6,4.5,0.15892,0.43685
1995-10-05,S6,3.12,0.11018,0.30289
1995-10-06,S6,2.41,0.08511,0.23396
1995-10-07,S6,1.64,0.05792,0.15921
1995-10-08,S6,1.36,0.04803,0.13203
1995-10-09,S6,1.25,0.04414,0.12135
1995-10-10,S6,1.15,0.04061,0.11164
1995-10-11,S6,1.01,0.03567,0.09805
1995-10-12,S6,0.86,0.03037,0.08349
1995-10-13,S6,0.67,0.02366,0.06504
1995-10-14,S6,0.61,0.02154,0.05922
1995-10-15,S6,0.53,0.01872,0.05145
1995-10-16,S6,0.41,0.01448,0.0398
1995-10-17,S6,0.41,0.01448,0.0398
1995-10-18,S6,0.36,0.01271,0.03495
1995-10-19,S6,0.41,0.01448,0.0398
1995-10-20,S6,0.39,0.01377,0.03786
1995-10-21,S6,0.32,0.0113,0.03107
1995-10-22,S6,0.37,0.01307,0.03592
1995-10-23,S6,0.47,0.0166,0.04563
1995-10-24,S6,0.51,0.01801,0.04951
1995-10-25,S6,0.69,0.02437,0.06698
1995-10-26,S6,0.89,0.03143,0.0864
1995-10-27,S6,1.56,0.05509,0.15144
1995-10-28,S6,1.78,0.06286,0.1728
1995-10-29,S6,1.78,0.06286,0.1728
1995-10-30,S6,1.3,0.04591,0.1262
1995-10-31,S6,1.1,0.03885,0.10679
1995-11-01,S6,0.07,0.00247,0.0068
1995-11-02,S6,0.93,0.03284,0.09028
1995-11-03,S6,0.8,0.02825,0.07766
1995-11-04,S6,0.65,0.02295,0.0631
1995-11-05,S6,0.56,0.01978,0.05436
1995-11-06,S6,0.47,0.0166,0.04563
1995-11-07,S6,0.45,0.01589,0.04369
1995-11-08,S6,0.35,0.01236,0.03398
1995-11-09,S6,0.32,0.0113,0.03107
1995-11-10,S6,0.27,0.00954,0.02621
1995-11-11,S6,0.28,0.00989,0.02718
1995-11-12,S6,0.28,0.00989,0.02718
1995-11-13,S6,0.29,0.01024,0.02815
1995-11-14,S6,0.28,0.00989,0.02718
1995-11-15,S6,0.15,0.0053,0.01456
1995-11-16,S6,0.14,0.00494,0.01359
1995-11-17,S6,0.16,0.00565,0.01553
1995-11-18,S6,0.15,0.0053,0.01456
1995-11-19,S6,0.14,0.00494,0.01359
1995-11-20,S6,0.15,0.0053,0.01456
1995-11-21,S6,0.18,0.00636,0.01747
1995-11-22,S6,0.18,0.00636,0.01747
1995-11-23,S6,0.15,0.0053,0.01456
1995-11-24,S6,0.15,0.0053,0.01456
1995-11-25,S6,0.14,0.00494,0.01359
1995-11-26,S6,0.14,0.00494,0.01359
1995-11-27,S6,0.17,0.006,0.0165
1995-11-28,S6,0.15,0.0053,0.01456
1995-11-29,S6,0.12,0.00424,0.01165
1995-11-30,S6,0.16,0.00565,0.01553
1995-12-01,S6,0.12,0.00424,0.01165
1995-12-02,S6,0.11,0.00388,0.01068
1995-12-03,S6,0.09,0.00318,0.00874
1995-12-04,S6,0.08,0.00283,0.00777
1995-12-05,S6,0.12,0.00424,0.01165
1995-12-06,S6,0.08,0.00283,0.00777
1995-12-07,S6,0.06,0.00212,0.00582
1995-12-08,S6,0.07,0.00247,0.0068
1995-12-09,S6,0.07,0.00247,0.0068
1995-12-10,S6,0.07,0.00247,0.0068
1995-12-11,S6,0.06,0.00212,0.00582
1995-12-12,S6,0.08,0.00283,0.00777
1995-12-13,S6,0.06,0.00212,0.00582
1995-12-14,S6,0.07,0.00247,0.0068
1995-12-15,S6,0.07,0.00247,0.0068
1995-12-16,S6,0.06,0.00212,0.00582
1995-12-17,S6,0.07,0.00247,0.0068
1995-12-18,S6,0.06,0.00212,0.00582
1995-12-19,S6,0.07,0.00247,0.0068
1995-12-20,S6,0.05,0.00177,0.00485
1995-12-21,S6,0.04,0.00141,0.00388
1995-12-22,S6,0.06,0.00212,0.00582
1995-12-23,S6,0.05,0.00177,0.00485
1995-12-24,S6,0.05,0.00177,0.00485
1995-12-25,S6,0.05,0.00177,0.00485
1995-12-26,S6,0.06,0.00212,0.00582
1995-12-27,S6,0.05,0.00177,0.00485
1995-12-28,S6,0.03,0.00106,0.00291
1995-12-29,S6,0.04,0.00141,0.00388
1995-12-30,S6,0.03,0.00106,0.00291
1995-12-31,S6,0.03,0.00106,0.00291
1996-01-01,S6,0.04,0.00141,0.00388
1996-01-02,S6,0.05,0.00177,0.00485
1996-01-03,S6,0.04,0.00141,0.00388
1996-01-04,S6,0.03,0.00106,0.00291
1996-01-05,S6,0.05,0.00177,0.00485
1996-01-06,S6,0.04,0.00141,0.00388
1996-01-07,S6,0.03,0.00106,0.00291
1996-01-08,S6,0.04,0.00141,0.00388
1996-01-09,S6,0.03,0.00106,0.00291
1996-01-10,S6,0.03,0.00106,0.00291
1996-01-11,S6,0.02,0.00071,0.00194
1996-01-12,S6,0.03,0.00106,0.00291
1996-01-13,S6,0.03,0.00106,0.00291
1996-01-14,S6,0.03,0.00106,0.00291
1996-01-15,S6,0.03,0.00106,0.00291
1996-01-16,S6,0.04,0.00141,0.00388
1996-01-17,S6,0.03,0.00106,0.00291
1996-01-18,S6,0.03,0.00106,0.00291
1996-01-19,S6,0.04,0.00141,0.00388
1996-01-20,S6,0.03,0.00106,0.00291
1996-01-21,S6,0.03,0.00106,0.00291
1996-01-22,S6,0.03,0.00106,0.00291
1996-01-23,S6,0.04,0.00141,0.00388
1996-01-24,S6,0.03,0.00106,0.00291
1996-01-25,S6,0.02,0.00071,0.00194
1996-01-26,S6,0.02,0.00071,0.00194
1996-01-27,S6,0.01,0.00035,0.00097
1996-01-28,S6,0.01,0.00035,0.00097
1996-01-29,S6,0.02,0.00071,0.00194
1996-01-30,S6,0.02,0.00071,0.00194
1996-01-31,S6,0.03,0.00106,0.00291
1996-02-01,S6,0.02,0.00071,0.00194
1996-02-02,S6,0.02,0.00071,0.00194
1996-02-03,S6,0.02,0.00071,0.00194
1996-02-04,S6,0.01,0.00035,0.00097
1996-02-05,S6,0.01,0.00035,0.00097
1996-02-06,S6,0.02,0.00071,0.00194
1996-02-07,S6,0.01,0.00035,0.00097
1996-02-08,S6,0.01,0.00035,0.00097
1996-02-09,S6,0.02,0.00071,0.00194
1996-02-10,S6,0.02,0.00071,0.00194
1996-02-11,S6,0.01,0.00035,0.00097
1996-02-12,S6,0.01,0.00035,0.00097
1996-02-13,S6,0.02,0.00071,0.00194
1996-02-14,S6,0.01,0.00035,0.00097
1996-02-15,S6,0.01,0.00035,0.00097
1996-02-16,S6,0.02,0.00071,0.00194
1996-02-17,S6,0.01,0.00035,0.00097
1996-02-18,S6,0.01,0.00035,0.00097
1996-02-19,S6,0.01,0.00035,0.00097
1996-02-20,S6,0.01,0.00035,0.00097
1996-02-21,S6,0.01,0.00035,0.00097
1996-02-22,S6,0.01,0.00035,0.00097
1996-02-23,S6,0.01,0.00035,0.00097
1996-02-24,S6,0.01,0.00035,0.00097
1996-02-25,S6,0.01,0.00035,0.00097
1996-02-26,S6,0.02,0.00071,0.00194
1996-02-27,S6,0.02,0.00071,0.00194
1996-02-28,S6,0.01,0.00035,0.00097
1996-02-29,S6,0.01,0.00035,0.00097
1996-03-01,S6,0.02,0.00071,0.00194
1996-03-02,S6,0.03,0.00106,0.00291
1996-03-03,S6,0.02,0.00071,0.00194
1996-03-04,S6,0.02,0.00071,0.00194
1996-03-05,S6,0.04,0.00141,0.00388
1996-03-06,S6,0.02,0.00071,0.00194
1996-03-07,S6,0.02,0.00071,0.00194
1996-03-08,S6,0.02,0.00071,0.00194
1996-03-09,S6,0.01,0.00035,0.00097
1996-03-10,S6,0.01,0.00035,0.00097
1996-03-11,S6,0.01,0.00035,0.00097
1996-03-12,S6,0.03,0.00106,0.00291
1996-03-13,S6,0.04,0.00141,0.00388
1996-03-14,S6,0.05,0.00177,0.00485
1996-03-15,S6,0.05,0.00177,0.00485
1996-03-16,S6,0.04,0.00141,0.00388
1996-03-17,S6,0.05,0.00177,0.00485
1996-03-18,S6,0.04,0.00141,0.00388
1996-03-19,S6,0.05,0.00177,0.00485
1996-03-20,S6,0.04,0.00141,0.00388
1996-03-21,S6,0.04,0.00141,0.00388
1996-03-22,S6,0.04,0.00141,0.00388
1996-03-23,S6,0.04,0.00141,0.00388
1996-03-24,S6,0.05,0.00177,0.00485
1996-03-25,S6,0.05,0.00177,0.00485
1996-03-26,S6,0.05,0.00177,0.00485
1996-03-27,S6,0.04,0.00141,0.00388
1996-03-28,S6,0.04,0.00141,0.00388
1996-03-29,S6,0.04,0.00141,0.00388
1996-03-30,S6,0.04,0.00141,0.00388
1996-03-31,S6,0.04,0.00141,0.00388
1996-04-01,S6,0.04,0.00141,0.00388
1996-04-02,S6,0.05,0.00177,0.00485
1996-04-03,S6,0.05,0.00177,0.00485
1996-04-04,S6,0.05,0.00177,0.00485
1996-04-05,S6,0.06,0.00212,0.00582
1996-04-06,S6,0.06,0.00212,0.00582
1996-04-07,S6,0.08,0.00283,0.00777
1996-04-08,S6,0.09,0.00318,0.00874
1996-04-09,S6,0.16,0.00565,0.01553
1996-04-10,S6,0.36,0.01271,0.03495
1996-04-11,S6,0.77,0.02719,0.07475
1996-04-12,S6,1.01,0.03567,0.09805
1996-04-13,S6,1.28,0.0452,0.12426
1996-04-14,S6,1.78,0.06286,0.1728
1996-04-15,S6,2.19,0.07734,0.2126
1996-04-16,S6,2.75,0.09712,0.26697
1996-04-17,S6,6.8,0.24014,0.66013
1996-04-18,S6,18.7,0.66039,1.81537
1996-04-19,S6,19.35,0.68335,1.87847
1996-04-20,S6,10.21,0.36057,0.99117
1996-04-21,S6,7.13,0.2518,0.69217
1996-04-22,S6,6.11,0.21577,0.59315
1996-04-23,S6,4.5,0.15892,0.43685
1996-04-24,S6,4.17,0.14726,0.40482
1996-04-25,S6,7.25,0.25603,0.70382
1996-04-26,S6,6.32,0.22319,0.61354
1996-04-27,S6,4.1,0.14479,0.39802
1996-04-28,S6,3.19,0.11265,0.30968
1996-04-29,S6,2.46,0.08687,0.23881
1996-04-30,S6,2.22,0.0784,0.21551
1996-05-01,S6,1.78,0.06286,0.1728
1996-05-02,S6,1.38,0.04873,0.13397
1996-05-03,S6,1.15,0.04061,0.11164
1996-05-04,S6,0.95,0.03355,0.09222
1996-05-05,S6,0.82,0.02896,0.0796
1996-05-06,S6,0.77,0.02719,0.07475
1996-05-07,S6,0.66,0.02331,0.06407
1996-05-08,S6,0.5,0.01766,0.04854
1996-05-09,S6,0.49,0.0173,0.04757
1996-05-10,S6,0.39,0.01377,0.03786
1996-05-11,S6,0.3,0.01059,0.02912
1996-05-12,S6,0.28,0.00989,0.02718
1996-05-13,S6,0.26,0.00918,0.02524
1996-05-14,S6,0.27,0.00954,0.02621
1996-05-15,S6,0.31,0.01095,0.03009
1996-05-16,S6,0.3,0.01059,0.02912
1996-05-17,S6,0.66,0.02331,0.06407
1996-05-18,S6,1.38,0.04873,0.13397
1996-05-19,S6,1.09,0.03849,0.10582
1996-05-20,S6,0.87,0.03072,0.08446
1996-05-21,S6,0.81,0.02861,0.07863
1996-05-22,S6,0.97,0.03426,0.09417
1996-05-23,S6,0.7,0.02472,0.06796
1996-05-24,S6,0.56,0.01978,0.05436
1996-05-25,S6,0.45,0.01589,0.04369
1996-05-26,S6,0.4,0.01413,0.03883
1996-05-27,S6,0.31,0.01095,0.03009
1996-05-28,S6,0.27,0.00954,0.02621
1996-05-29,S6,0.2,0.00706,0.01942
1996-05-30,S6,0.19,0.00671,0.01844
1996-05-31,S6,0.16,0.00565,0.01553
1996-06-01,S6,0.15,0.0053,0.01456
1996-06-02,S6,0.15,0.0053,0.01456
1996-06-03,S6,0.22,0.00777,0.02136
1996-06-04,S6,0.18,0.00636,0.01747
1996-06-05,S6,0.14,0.00494,0.01359
1996-06-06,S6,0.16,0.00565,0.01553
1996-06-07,S6,0.12,0.00424,0.01165
1996-06-08,S6,0.1,0.00353,0.00971
1996-06-09,S6,0.08,0.00283,0.00777
1996-06-10,S6,0.09,0.00318,0.00874
1996-06-11,S6,0.08,0.00283,0.00777
1996-06-12,S6,0.05,0.00177,0.00485
1996-06-13,S6,0.04,0.00141,0.00388
1996-06-14,S6,0.03,0.00106,0.00291
1996-06-15,S6,0.04,0.00141,0.00388
1996-06-16,S6,0.03,0.00106,0.00291
1996-06-17,S6,0.03,0.00106,0.00291
1996-06-18,S6,0.03,0.00106,0.00291
1996-06-19,S6,0.02,0.00071,0.00194
1996-06-20,S6,0.01,0.00035,0.00097
1996-06-21,S6,0.01,0.00035,0.00097
1996-06-22,S6,0.01,0.00035,0.00097
1996-06-23,S6,0.01,0.00035,0.00097
1996-06-24,S6,0.01,0.00035,0.00097
1996-06-25,S6,0.03,0.00106,0.00291
1996-06-26,S6,0.38,0.01342,0.03689
1996-06-27,S6,0.23,0.00812,0.02233
1996-06-28,S6,0.17,0.006,0.0165
1996-06-29,S6,0.39,0.01377,0.03786
1996-06-30,S6,0.15,0.0053,0.01456
1996-07-01,S6,0.12,0.00424,0.01165
1996-07-02,S6,0.13,0.00459,0.01262
1996-07-03,S6,0.09,0.00318,0.00874
1996-07-04,S6,0.1,0.00353,0.00971
1996-07-05,S6,0.1,0.00353,0.00971
1996-07-06,S6,0.15,0.0053,0.01456
1996-07-07,S6,0.15,0.0053,0.01456
1996-07-08,S6,0.23,0.00812,0.02233
1996-07-09,S6,0.16,0.00565,0.01553
1996-07-10,S6,0.08,0.00283,0.00777
1996-07-11,S6,0.14,0.00494,0.01359
1996-07-12,S6,0.14,0.00494,0.01359
1996-07-13,S6,0.13,0.00459,0.01262
1996-07-14,S6,0.13,0.00459,0.01262
1996-07-15,S6,0.14,0.00494,0.01359
1996-07-16,S6,0.11,0.00388,0.01068
1996-07-17,S6,0.07,0.00247,0.0068
1996-07-18,S6,0.07,0.00247,0.0068
1996-07-19,S6,0.08,0.00283,0.00777
1996-07-20,S6,0.07,0.00247,0.0068
1996-07-21,S6,0.2,0.00706,0.01942
1996-07-22,S6,0.32,0.0113,0.03107
1996-07-23,S6,0.18,0.00636,0.01747
1996-07-24,S6,0.14,0.00494,0.01359
1996-07-25,S6,0.1,0.00353,0.00971
1996-07-26,S6,0.07,0.00247,0.0068
1996-07-27,S6,0.24,0.00848,0.0233
1996-07-28,S6,0.32,0.0113,0.03107
1996-07-29,S6,0.18,0.00636,0.01747
1996-07-30,S6,0.11,0.00388,0.01068
1996-07-31,S6,0.08,0.00283,0.00777
1996-08-01,S6,0.06,0.00212,0.00582
1996-08-02,S6,0.05,0.00177,0.00485
1996-08-03,S6,0.05,0.00177,0.00485
1996-08-04,S6,0.06,0.00212,0.00582
1996-08-05,S6,0.09,0.00318,0.00874
1996-08-06,S6,0.07,0.00247,0.0068
1996-08-07,S6,0.09,0.00318,0.00874
1996-08-08,S6,0.07,0.00247,0.0068
1996-08-09,S6,0.05,0.00177,0.00485
1996-08-10,S6,0.05,0.00177,0.00485
1996-08-11,S6,0.05,0.00177,0.00485
1996-08-12,S6,0.05,0.00177,0.00485
1996-08-13,S6,0.05,0.00177,0.00485
1996-08-14,S6,0.04,0.00141,0.00388
1996-08-15,S6,0.03,0.00106,0.00291
1996-08-16,S6,0.02,0.00071,0.00194
1996-08-17,S6,0.03,0.00106,0.00291
1996-08-18,S6,0.02,0.00071,0.00194
1996-08-19,S6,0.03,0.00106,0.00291
1996-08-20,S6,0.02,0.00071,0.00194
1996-08-21,S6,0.02,0.00071,0.00194
1996-08-22,S6,0.02,0.00071,0.00194
1996-08-23,S6,0.02,0.00071,0.00194
1996-08-24,S6,0.01,0.00035,0.00097
1996-08-25,S6,0.007,0.00025,0.00068
1996-08-26,S6,0.008,0.00028,0.00078
1996-08-27,S6,0.008,0.00028,0.00078
1996-08-28,S6,0.007,0.00025,0.00068
1996-08-29,S6,0.003,0.00011,0.00029
1996-08-30,S6,0.002,0.00007,0.00019
1996-08-31,S6,0.001,0.00004,0.0001
1996-09-01,S6,0.001,0.00004,0.0001
1996-09-02,S6,0.02,0.00071,0.00194
1996-09-03,S6,0.01,0.00035,0.00097
1996-09-04,S6,0.01,0.00035,0.00097
1996-09-05,S6,0.006,0.00021,0.00058
1996-09-06,S6,0.004,0.00014,0.00039
1996-09-07,S6,0.02,0.00071,0.00194
1996-09-08,S6,0.02,0.00071,0.00194
1996-09-09,S6,0.02,0.00071,0.00194
1996-09-10,S6,0.02,0.00071,0.00194
1996-09-11,S6,0.01,0.00035,0.00097
1996-09-12,S6,0.009,0.00032,0.00087
1996-09-13,S6,0.009,0.00032,0.00087
1996-09-14,S6,0.005,0.00018,0.00049
1996-09-15,S6,0.004,0.00014,0.00039
1996-09-16,S6,0.007,0.00025,0.00068
1996-09-17,S6,0.008,0.00028,0.00078
1996-09-18,S6,0.003,0.00011,0.00029
1996-09-19,S6,0.002,0.00007,0.00019
1996-09-20,S6,0.001,0.00004,0.0001
1996-09-21,S6,0.002,0.00007,0.00019
1996-09-22,S6,0.002,0.00007,0.00019
1996-09-23,S6,0.01,0.00035,0.00097
1996-09-24,S6,0.007,0.00025,0.00068
1996-09-25,S6,0.01,0.00035,0.00097
1996-09-26,S6,0.03,0.00106,0.00291
1996-09-27,S6,0.08,0.00283,0.00777
1996-09-28,S6,0.11,0.00388,0.01068
1996-09-29,S6,0.08,0.00283,0.00777
1996-09-30,S6,0.1,0.00353,0.00971
1996-10-01,S6,0.09,0.00318,0.00874
1996-10-02,S6,0.07,0.00247,0.0068
1996-10-03,S6,0.04,0.00141,0.00388
1996-10-04,S6,0.04,0.00141,0.00388
1996-10-05,S6,0.04,0.00141,0.00388
1996-10-06,S6,0.04,0.00141,0.00388
1996-10-07,S6,0.04,0.00141,0.00388
1996-10-08,S6,0.05,0.00177,0.00485
1996-10-09,S6,0.03,0.00106,0.00291
1996-10-10,S6,0.02,0.00071,0.00194
1996-10-11,S6,0.01,0.00035,0.00097
1996-10-12,S6,0.02,0.00071,0.00194
1996-10-13,S6,0.01,0.00035,0.00097
1996-10-14,S6,0.02,0.00071,0.00194
1996-10-15,S6,0.02,0.00071,0.00194
1996-10-16,S6,0.01,0.00035,0.00097
1996-10-17,S6,0.28,0.00989,0.02718
1996-10-18,S6,0.4,0.01413,0.03883
1996-10-19,S6,0.35,0.01236,0.03398
1996-10-20,S6,0.32,0.0113,0.03107
1996-10-21,S6,0.34,0.01201,0.03301
1996-10-22,S6,0.25,0.00883,0.02427
1996-10-23,S6,0.22,0.00777,0.02136
1996-10-24,S6,0.2,0.00706,0.01942
1996-10-25,S6,0.17,0.006,0.0165
1996-10-26,S6,0.2,0.00706,0.01942
1996-10-27,S6,0.36,0.01271,0.03495
1996-10-28,S6,0.3,0.01059,0.02912
1996-10-29,S6,1.01,0.03567,0.09805
1996-10-30,S6,2.54,0.0897,0.24658
1996-10-31,S6,1.74,0.06145,0.16892
1996-11-01,S6,1.26,0.0445,0.12232
1996-11-02,S6,0.85,0.03002,0.08252
1996-11-03,S6,0.65,0.02295,0.0631
1996-11-04,S6,0.61,0.02154,0.05922
1996-11-05,S6,0.57,0.02013,0.05533
1996-11-06,S6,0.7,0.02472,0.06796
1996-11-07,S6,0.72,0.02543,0.0699
1996-11-08,S6,0.58,0.02048,0.05631
